Date,Store,Name,Store_type,Store_Type_ind,Store_status,Addr1,Addr2,City,Region,State,Zipcode
20140203,4283,"Guppys On The Go","Liquor  Store",F,A,"680 Lindale Dr",,Marion,,IA,523020000
20140203,4284,"Fareway Stores #559 / Iow","Liquor  Store",F,A,"500 Iowa St",,"Iowa Falls",,IA,501260000
20140203,4285,"Fareway Stores #922 / New","Liquor  Store",F,A,"102 S Water Ave",,"New Hampton",,IA,506590000
20140203,4286,"Shop N Save / 6th Ave","Liquor  Store",F,I,"1829 6th Ave",,"Des Moines",,IA,503140000
20140203,4287,"Shop N Save / Mlk Pkwy","Liquor  Store",F,I,"2127 Mlk Jr Pkwy",,"Des Moines",,IA,503140000
20140203,4288,"Uptown Liquor and Tobacco","Liquor  Store",F,A,"2000 Wiley Blvd Sw Ste 106",,"Cedar Rapids",,IA,524040000
20140203,4289,"Fareway Stores #062 / Wau","Liquor  Store",F,A,"777  11th Ave Sw",,Waukon,,IA,521720000
20140203,4290,"The Shack Of All Trades","Liquor  Store",F,I,"2520 Underwood Ave",,Ainsworth,,IA,522010000
20140203,4291,"Fareway Stores #597 / Cre","Liquor  Store",F,A,"105 E Adams St",,Creston,,IA,508010000
20140203,4292,"Cigarette Outlet #9 / Was","Liquor  Store",F,I,"304 W Madison St",,Washington,,IA,523530000
20140203,4293,"Eddyville Market and Deli L","Liquor  Store",F,A,"121 Walnut",,Eddyville,,IA,525530000
20140203,4294,"Lena's Liquors","Liquor  Store",F,A,"1544 Superior St",,"Webster City",,IA,505950000
20140203,4295,"Nat Food Mart #1 / Hubbel","Liquor  Store",F,A,"3804 Hubbell",,"Des Moines",,IA,503170000
20140203,4296,"Circle B Market","Liquor  Store",F,A,"111 Main St",,Keosauqua,,IA,525650000
20140203,4297,"Discount Liquor / Cedar R","Liquor  Store",F,A,"2933  1st Ave Se",,"Cedar Rapids",,IA,524020000
20140203,4298,"Terry's Food Center","Liquor  Store",F,A,"305 Crisman St",,Dysart,,IA,522240000
20140203,4299,"Hometown Market / Central","Liquor  Store",F,A,"9 Waterhouse Ave",,"Central City",,IA,522140000
20140203,4300,"Fareway Stores #625 / Osk","Liquor  Store",F,A,"311  3rd Ave W",,Oskaloosa,,IA,525770000
20140203,4301,"Sahota Food Mart","Liquor  Store",F,A,"1805 Se 14th St",,"Des Moines",,IA,503200000
20140203,4302,"Shop N Save / Des Moines","Liquor  Store",F,A,"1829 6th Ave",,"Des Moines",,IA,503140000
20140203,4303,"Mepo Foods","Liquor  Store",F,A,"111 N Wapello",,Mediapolis,,IA,526370000
20140203,4304,"Downtown Pantry / Des Moi","Liquor  Store",F,A,"208  4th St",,"Des Moines",,IA,503090000
20140203,4305,"Cresco Liquor and More","Liquor  Store",F,I,"708  2nd Ave Se",,Cresco,,IA,521360000
20140203,4306,"Northside One Stop / Hamp","Liquor  Store",F,A,"1208  4th St Ne",,Hampton,,IA,504410000
20140203,4307,"Crossroads Wine and Liquor","Liquor  Store",F,A,"117 Iowa Ave",,Dunlap,,IA,515290000
20140203,4308,"Keystone Liquor and Wine /","Liquor  Store",F,A,"517  2nd St Ste 2",,Coralville,,IA,522410000
20140203,4309,"The Party Pantry","Liquor  Store",F,I,"430 S 35th St",,"Council Bluffs",,IA,515010000
20140203,4310,"Fareway Stores #502 / Che","Liquor  Store",F,A,"205 West Bluff St",,Cherokee,,IA,510120000
20140203,4311,"Fareway Stores #508 / For","Liquor  Store",F,A,"1231  1st Ave S",,"Fort Dodge",,IA,505010000
20140203,4312,"I-80 Liquor / Council Blu","Liquor  Store",F,A,"2411 S 24th St #1",,"Council Bluffs",,IA,515010000
20140203,4313,"Fareway Stores #940 / Atl","Liquor  Store",F,A,"301 Poplar St",,Atlantic,,IA,500220000
20140203,4314,"Nodaway Valley Market","Liquor  Store",F,I,"304  4th St",,Fontanelle,,IA,508460000
20140203,4315,"Fareway Stores #554 / Was","Liquor  Store",F,A,"301 North Marion Ave",,Washington,,IA,523530000
20140203,4316,"Neighborhood Mart","Liquor  Store",F,I,"2100 Lafayette St",,Waterloo,,IA,507030000
20140203,4317,"Fareway Stores #941 / Gre","Liquor  Store",F,A,"212 Sw Kent",,Greenfield,,IA,508490000
20140203,4318,"Fareway Stores #841 / Red","Liquor  Store",F,A,"811 Broadway",,"Red Oak",,IA,515660000
20140203,4319,"Fareway Stores #703 / Hum","Liquor  Store",F,A,"710 First Ave N",,Humboldt,,IA,505480000
20140203,4320,"Fareway Stores #470 / Per","Liquor  Store",F,A,"1315 Willis Ave",,Perry,,IA,502200000
20140203,4321,"Fareway Stores #501 / Cha","Liquor  Store",F,A,"210  11th St",,"Charles City",,IA,506160000
20140203,4322,"Hometown Foods / Baxter","Liquor  Store",F,A,"103 N Main St",,Baxter,,IA,500280000
20140203,4323,"Liquor And Tobacco Outlet","Liquor  Store",F,I,"902  1st Ave N",,"Fort Dodge",,IA,505010000
20140203,4324,"Dayton Community Grocery","Liquor  Store",F,A,"22 North Main",,Dayton,,IA,505300000
20140203,4325,"Villisca Foods Inc.","Liquor  Store",F,A,"509 S 3rd Ave",,Villisca,,IA,508640000
20140203,4326,"Stratford Food Center","Liquor  Store",F,A,"829 Shakespeare Ave",,Stratford,,IA,502490000
20140203,4327,"Quick Mart / Hiawatha","Liquor  Store",F,I,"655 Robbins Rd",,Hiawatha,,IA,522330000
20140203,4328,"Jr's On The Rocks","Liquor  Store",F,A,"313 College Dr",,Decorah,,IA,521010000
20140203,4329,"Super Stop Ii / Altoona","Liquor  Store",F,I,"2635 Adventureland Dr",,Altoona,,IA,500090000
20140203,4330,"Ryan's Quick Shop","Liquor  Store",F,I,"702 1st Ave E",,Newton,,IA,502080000
20140203,4331,"Moore's Foods","Liquor  Store",F,A,"303 Highway 150 N",,"West Union",,IA,521750000
20140203,4332,"Fast Mart / University Av","Liquor  Store",F,A,"1621 University Ave",,"Des Moines",,IA,503140000
20140203,4333,Liquorama,"Liquor  Store",F,I,"1117 East 4th",,Waterloo,,IA,507030000
20140203,4334,"Fareway Stores #114 / Dub","Liquor  Store",F,A,"2050 John F Kennedy Rd",,Dubuque,,IA,520010000
20140203,4335,"The Bottle Shop / Inwood","Liquor  Store",F,A,"313 S Main St",,Inwood,,IA,512400000
20140203,4336,"Last Call 2","Liquor  Store",F,A,"120 N Main St",,George,,IA,512370000
20140203,4337,"Grand Falls Casino Resort","Liquor  Store",F,A,"1415 Grand Falls Blvd",,Larchwood,,IA,512410000
20140203,4338,"Randhawa's Travel Center","Liquor  Store",F,A,"1659d Marshalltown Blvd",,Melbourne,,IA,501620000
20140203,4340,"Dahl's Foods / Ames","Liquor  Store",F,A,"3121 Grand Ave",,Ames,,IA,500100000
20140203,4341,"Mj's Grocery","Liquor  Store",F,A,"524 Main St",,Griswold,,IA,515350000
20140203,4343,"Best Food Mart / Des Moin","Liquor  Store",F,A,"4028 Ne 14th St",,"Des Moines",,IA,503130000
20140203,4344,"Spirits  / Grimes","Liquor  Store",F,A,"109 East 1st St Ste B",,Grimes,,IA,501110000
20140203,4345,"Lucky Mart","Liquor  Store",F,A,"1031 West St",,Grinnell,,IA,501120000
20140203,4346,"Roy's Foodland","Liquor  Store",F,A,"105 Pearl St",,Shellsburg,,IA,523320000
20140203,4347,"Jeff's Market / Blue Gras","Liquor  Store",F,A,"102 W Mayne",,"Blue Grass",,IA,527260000
20140203,4348,"Jeff's Market / Wilton","Liquor  Store",F,A,"101 E 4th",,Wilton,,IA,527780000
20140203,4349,"Southside Food Mart","Liquor  Store",F,A,"1101 Army Post Rd",,"Des Moines",,IA,503150000
20140203,4350,"Kum and Go #703 / Marshallt","Liquor  Store",F,A,"916 E Main St",,Marshalltown,,IA,501580000
20140203,4351,"Kum & Go #301 / Clear Lak","Liquor  Store",F,A,"2325 7th Ave North N",,"Clear Lake",,IA,502480000
20140203,4352,"Kum and Go #501 / Creston","Liquor  Store",F,A,"301 W Taylor St",,Creston,,IA,508010000
20140203,4353,"Kum and Go #302 / Clear Lak","Liquor  Store",F,A,"2905 Fourth Ave",,"Clear Lake",,IA,502480000
20140203,4354,"Kum and Go #4205 / Shenando","Liquor  Store",F,I,"1303 W Sheridan Ave",,Shenandoah,,IA,516010000
20140203,4355,"Kum and Go #124 / Story Cit","Liquor  Store",F,A,"1554 Broad St",,"Story City",,IA,502480000
20140203,4356,"Kum and Go #396 / Nevada","Liquor  Store",F,A,"136 Lincoln Hwy",,Nevada,,IA,502010000
20140203,4357,"Kum and Go #125 / Story Cit","Liquor  Store",F,A,"527 Park Ave",,"Story City",,IA,502480000
20140203,4358,"Kum and Go #553 / Clarion","Liquor  Store",F,A,"300 Central Ave W",,Clarion,,IA,505250000
20140203,4359,"Kum and Go #75 / Waukee","Liquor  Store",F,A,"350 Se University Ave",,Waukee,,IA,502630000
20140203,4360,"Kum and Go #333 / Newton","Liquor  Store",F,A,"405 1st Ave E",,Newton,,IA,502080000
20140203,4361,"Quik Trip #538 / Nw 2nd","Liquor  Store",F,A,"4575 Nw 2nd",,"Des Moines",,IA,503130000
20140203,4362,"Kum and Go #135 / Polk City","Liquor  Store",F,A,"303 W Broadway St",,"Polk City",,IA,502260000
20140203,4363,"Kum and Go #33 / Osceola","Liquor  Store",F,A,"400 S Main St",,Osceola,,IA,502130000
20140203,4364,"Kum and Go #22 / Grinnell","Liquor  Store",F,A,"715 Lang Creek Ave",,Grinnell,,IA,501120000
20140203,4365,"Kum and Go #222 / West St G","Liquor  Store",F,A,"1002 West St",,Grinnell,,IA,501120000
20140203,4366,"Kum and Go #137 / Tiffin","Liquor  Store",F,A,"101 Village Dr",,Tiffin,,IA,523400000
20140203,4367,"Kum and Go #109 / Mason Cit","Liquor  Store",F,A,"1224 N Federal Ave",,"Mason City",,IA,504010000
20140203,4368,"Kum and Go #570 / Johnston","Liquor  Store",F,A,"5800 Northglen Dr",,Johnston,,IA,501310000
20140203,4369,"Kum and Go #28 / Norwalk","Liquor  Store",F,A,"2992 Sunset Dr",,Norwalk,,IA,502110000
20140203,4370,"Kum and Go #240 / North Av","Liquor  Store",F,A,"530 North Ave",,Norwalk,,IA,502110000
20140203,4371,"Kum and Go #50 / West Des M","Liquor  Store",F,A,"745 S 51st St",,"West Des Moines",,IA,502650000
20140203,4372,"Kum and Go #404 / Mason Cit","Liquor  Store",F,A,"1303 4th St Sw",,"Mason City",,IA,504010000
20140203,4373,"Kum and Go #74 / West Des M","Liquor  Store",F,A,"141 S Jordan Creek Pkwy",,"West Des Moines",,IA,502660000
20140203,4374,"Kum and Go #141 / Grimes","Liquor  Store",F,A,"1950 Princeton Dr",,Grimes,,IA,501110000
20140203,4375,"Kum and Go #237 / Grimes","Liquor  Store",F,A,"801 N 1st St",,Grimes,,IA,501110000
20140203,4376,"Kum and Go #6 / Mason City","Liquor  Store",F,A,"1920 S Federal Ave",,"Mason City",,IA,504010000
20140203,4377,"Quik Trip #562 / Ne 14th","Liquor  Store",F,A,"4801 Ne 14th St",,"Des Moines",,IA,503130000
20140203,4378,"Kum and Go #202 / 4th St Wa","Liquor  Store",F,A,"85  4th St",,Waukee,,IA,502630000
20140203,4379,"Kum and Go #2091 / Ashworth","Liquor  Store",F,A,"5969 Ashworth Rd",,"West Des Moines",,IA,502660000
20140203,4380,"Kum and Go #254 / West Bran","Liquor  Store",F,A,"620 S Downey St",,"West Branch",,IA,523580000
20140203,4381,"Kum and Go #443 / Williamsb","Liquor  Store",F,A,"2177 M Ave",,Williamsburg,,IA,523610000
20140203,4382,"Kum and Go #8 / 8th St  Wdm","Liquor  Store",F,A,"1293 8th Ave",,"West Des Moines",,IA,502650000
20140203,4383,"Kum and Go #500 / Creston","Liquor  Store",F,I,"903 N Summer Ave",,Creston,,IA,508010000
20140203,4384,"Kum and Go #2093 / Adel","Liquor  Store",F,A,"409 Nile Kinnick Dr",,Adel,,IA,500030000
20140203,4385,"Kum and Go #43 / New Virgin","Liquor  Store",F,A,"1453 Co Hwy G76",,"New Virginia",,IA,502100000
20140203,4386,"KUM & GO #701 / MARSHALLTOWN","Liquor  Store",F,A,"613 N. 3rd Ave N",,Marshalltown,,IA,50158
20140203,4387,"KUM & GO #117 / SPIRIT LAKE","Liquor  Store",F,A,"300 18th St",,"Spirit Lake",,IA,51360
20140203,4388,"QUIK TRIP #566 / CLIVE","Liquor  Store",F,A,"11925 University Ave",,Clive,,IA,50325
20140203,4389,"KUM & GO #651 / ALBIA","Liquor  Store",F,A,"204 S Main St",,Albia,,IA,52531
20140203,4390,"KUM & GO #233 / CLARINDA","Liquor  Store",F,A,"1400 E Washington St",,Clarinda,,IA,51632
20140203,4391,"KUM & GO #236 / GREENFIELD","Liquor  Store",F,A,"508 Se Kent St",,Greenfield,,IA,50849
20140203,4392,"KUM & GO #156 / CLIVE","Liquor  Store",F,A,"15600 Hickman Rd",,Clive,,IA,50325
20140203,4393,"KUM & GO #206 / CLIVE","Liquor  Store",F,A,"1725 Nw 86th St",,Clive,,IA,50325
20140203,4394,"KUM & GO #606 / HARLAN","Liquor  Store",F,I,"702 Chatburn Ave",,Harlan,,IA,51537
20140203,4395,"KUM & GO #133 / ELLSWORTH","Liquor  Store",F,A,"1111 Ia Highway 175",,Ellsworth,,IA,50075
20140203,4396,"Trunck's Country Foods I","Liquor  Store",F,A,"606 Grundy Ave",,Reinbeck,,IA,506690000
20140203,4397,"QUIKTRIP #514 / ANKENY","Liquor  Store",F,A,"802 E 1st St",,Ankeny,,IA,50021
20140203,4398,"KUM & GO #4786 / BELMOND","Liquor  Store",F,A,"112 River Ave S",,Belmond,,IA,50421
20140203,4399,"KUM & GO #59 / WAUKEE","Liquor  Store",F,I,"33083 Ute Ave",,Waukee,,IA,50263
20140203,4400,"KUM and GO #174 / OSKALOOSA","Liquor  Store",F,I,"413 A Ave W",,Oskaloosa,,IA,52577
20140203,4401,"KUM & GO #503 / MARION","Liquor  Store",F,A,"3215 7th Ave",,Marion,,IA,52302
20140203,4402,"KUM & GO #80 / RIVERSIDE","Liquor  Store",F,A,"1178 Enterprise Dr",,Riverside,,IA,52327
20140203,4403,"KUM & GO #4098 / WINDSOR HEIGHTS","Liquor  Store",F,A,"7229 Universty Ave",,"Windsor Heights",,IA,50311
20140203,4404,"KUM & GO #292 / ANKENY","Liquor  Store",F,A,"1825 N Ankeny Blvd",,Ankeny,,IA,50021
20140203,4405,"KUM & GO #92 / ANKENY","Liquor  Store",F,A,"1025 E  1st St",,Ankeny,,IA,50021
20140203,4406,"KUM & GO #4020 / ANKENY","Liquor  Store",F,A,"1910 Sw White Birch Circle",,Ankeny,,IA,50023
20140203,4407,"KUM & GO #1272 / KNOXVILLE","Liquor  Store",F,I,"1201 E Main St",,Knoxville,,IA,50138
20140203,4408,"KUM & GO #2217 / BOONE","Liquor  Store",F,A,"315 Story St",,Boone,,IA,50036
20140203,4409,"KUM and GO #90 / BOONE","Liquor  Store",F,A,"1704 S Story St",,Boone,,IA,50036
20140203,4410,"KUM & GO #203 / PERRY","Liquor  Store",F,A,"1219 1st St",,Perry,,IA,50220
20140203,4411,"KUM & GO #95 / DE SOTO","Liquor  Store",F,A,"1203 Guthrie St",,"De Soto",,IA,50069
20140203,4412,"Kum and  Go #267 / Tipton","Liquor  Store",F,A,"2050 Ia Highway 38",,Tipton,,IA,52772
20140203,4413,"KUM & GO #439 / WAPELLO","Liquor  Store",F,A,"303 Us Hwy 61 N",,Wapello,,IA,52653
20140203,4414,"KUM & GO #23 / NEOLA","Liquor  Store",F,A,"29356 298th St",,Neola,,IA,51559
20140203,4415,"KUM & GO #513 / ACKLEY","Liquor  Store",F,A,"420 Sherman St",,Ackley,,IA,50601
20140203,4416,"KUM & GO #83 / CASEY","Liquor  Store",F,A,"501 Antuque Country Dr",,Casey,,IA,50048
20140203,4417,"KUM & GO #76 / ADAIR","Liquor  Store",F,A,"109 S 5th St",,Adair,,IA,50002
20140203,4418,"KUM & GO #46 / WALNUT","Liquor  Store",F,A,"1709 Antique City Dr",,Walnut,,IA,51577
20140203,4419,"KUM & GO #4 / LAMONI","Liquor  Store",F,A,"2091 E Main St",,Lamoni,,IA,50140
20140203,4420,"KUM & GO #38 / OTTUMWA","Liquor  Store",F,A,"534 Church St",,Ottumwa,,IA,52501
20140203,4421,"KUM & GO #1 / HAMPTON","Liquor  Store",F,A,"609 Central Ave W",,Hampton,,IA,50441
20140203,4422,"KUM & GO #193 / STUART","Liquor  Store",F,I,"104 N Division St",,Stuart,,IA,50250
20140203,4423,"USA FOOD AND GAS","Liquor  Store",F,I,"2293 Hwy 30",,"Grand Mound",,IA,52751
20140203,4424,"CIRCLE K #6601 / BURLINGTON","Liquor  Store",F,A,"1012 Maple St",,Burlington,,IA,52601
20140203,4425,"QUIKTRIP #575 / COUNCIL BLUFFS","Liquor  Store",F,A,"1749 W Broadway St",,"Council Bluffs",,IA,51501
20140203,4426,"LIQUOR AND GROCERY DEPOT","Liquor  Store",F,A,"114 Central St N Suite 1",,Marshalltown,,IA,50158
20140203,4427,"KUM and GO #507 / NORTH LIBERTY","Liquor  Store",F,A,"610 N Kansas Ave",,"North Liberty",,IA,52317
20140203,4428,"KUM and GO #200 / AMES","Liquor  Store",F,A,"4510 Mortensen Rd",,Ames,,IA,50014
20140203,4429,"KUM and GO #32 / COLFAX","Liquor  Store",F,A,"1200 N Walnut St",,Colfax,,IA,50054
20140203,4430,"KUM and GO #87 / FORT DODGE","Liquor  Store",F,A,"1601 Fifth Avenue S",,"Fort Dodge",,IA,50501
20140203,4431,"KUM and GO #89 / FORT DODGE","Liquor  Store",F,A,"115 N 22nd St",,"Fort Dodge",,IA,50501
20140203,4432,"KUM and GO #201 CORALVILLE","Liquor  Store",F,A,"822 1st Ave",,Coralville,,IA,52241
20140203,4433,"KUM and GO #24  PLEASANT HILL","Liquor  Store",F,A,"5970 Morning Star Ct",,"Pleasant Hill",,IA,50317
20140203,4434,todd's,"Liquor  Store",F,A,"209 S Union St",,"Rock Rapids",,IA,51246
20140203,4435,"KUM and GO #220  COUNCIL BLUFFS","Liquor  Store",F,A,"2024 5th Ave",,"Council Bluffs",,IA,51501
20140203,4436,"KUM and GO #216  AMES","Liquor  Store",F,A,"203 Welch Ave",,Ames,,IA,50010
20140203,4437,"KUM and GO #215  AMES","Liquor  Store",F,A,"4506 Lincoln Way",,Ames,,IA,50010
20140203,4438,"KUM and GO #214  AMES","Liquor  Store",F,A,"111 Duff Ave",,Ames,,IA,50010
20140203,4439,"CENTER POINT FOODS","Liquor  Store",F,A,"800 Ford Lane",,"Center Point",,IA,52213
20140203,4440,"KUM and GO #219  COUNCIL BLUFFS","Liquor  Store",F,A,"154 Bennett Ave",,"Council Bluffs",,IA,51503
20140203,4441,"SPEEDE SHOP","Liquor  Store",F,A,"204 N Main St",,Garnavillo,,IA,52049
20140203,4442,"A-TOWN LIQUOR STORE","Liquor  Store",F,A,"212 10th St",,Alton,,IA,51003
20140203,4443,"palo mini mart","Liquor  Store",F,A,"1204 1st St",,Palo,,IA,52324
20140203,4444,"KUM and GO #4127 / SLOAN","Liquor  Store",F,A,"1864 Hwy 141",,Sloan,,IA,51055
20140203,4445,"KUM and GO #196 / WEBSTER CITY","Liquor  Store",F,A,"1102 2nd St",,"Webster City",,IA,50595
20140203,4446,"QUIK TRIP #513 / URBANDALE","Liquor  Store",F,A,"4600 Merle Hay Rd",,Urbandale,,IA,50322
20140203,4447,"QUIK TRIP #567 / URBANDALE","Liquor  Store",F,A,"9915 Douglas Ave",,Urbandale,,IA,50322
20140203,4448,"KUM and GO #572 / URBANDALE","Liquor  Store",F,A,"4860 Nw Urbandale Dr",,Urbandale,,IA,50322
20140203,4449,"KUM and GO #121 / URBANDALE","Liquor  Store",F,A,"12041 Douglas Pkwy",,Urbandale,,IA,50322
20140203,4450,"KUM and GO #157 / URBANDALE","Liquor  Store",F,A,"4585 156th St",,Urbandale,,IA,50323
20140203,4451,"KUM and GO #96 / WEBSTER CITY","Liquor  Store",F,A,"1803 Superior St",,"Webster City",,IA,50595
20140203,4452,"SELECT MART","Liquor  Store",F,A,"2825 Gordon Dr",,"Sioux City",,IA,51105
20140203,4453,"SID'S GAS and GROCERIES","Liquor  Store",F,A,"1116 Hwy 69 South",,"Forest City",,IA,50436
20140203,4454,"KUM and GO #248 / SIOUX CITY","Liquor  Store",F,A,"2026 Riverside Blvd",,"Sioux City",,IA,51109
20140203,4455,"KUM and GO #1959 / ELDORA","Liquor  Store",F,A,"2359 Edgington Ave",,Eldora,,IA,50627
20140203,4456,"KUM and GO #53 / IOWA CITY","Liquor  Store",F,A,"955 Morman Trek Blvd",,"Iowa City",,IA,52246
20140203,4457,"KUM  GO #422 / IOWA CITY","Liquor  Store",F,A,"513 S Riverside Dr",,"Iowa City",,IA,52240
20140203,4458,"QUIK TRIP #568 / JOHNSTON","Liquor  Store",F,A,"5169 Merle Hay Rd",,Johnston,,IA,50131
20140203,4459,"KUM and GO #544 / EAGLE GROVE","Liquor  Store",F,A,"1120 S Commercial",,"Eagle Grove",,IA,50533
20140203,4460,"MOORE'S FOODS","Liquor  Store",F,A,"808 S Main St",,Monona,,IA,52159
20140203,4461,"QUIK TRIP #503 / WINDSOR HEIGHTS","Liquor  Store",F,A,"7220 Hickman Rd",,"Windsor Heights",,IA,50324
20140203,4462,SHELTON'S,"Liquor  Store",F,A,"113 1st St Nw",,"Buffalo Center",,IA,50424
20140203,4463,"Casey's General Store #3031 / Garner","Liquor  Store",F,A,"145 Us Hwy 18 W",,Garner,,IA,50438
20140203,4464,"PERFECT VALUE LIQUOR MART","Liquor  Store",F,A,"5b  Lincoln Ave",,Eldridge,,IA,52748
20140203,4465,"HOME TOWN FOOD ON 4","Liquor  Store",F,A,"714 S East St",,Pomeroy,,IA,50575
20140203,4466,"THE PUMPER","Liquor  Store",F,A,"515 W Water St",,Fayette,,IA,52142
20140203,4467,"KUM and GO #438 / MUSCATINE","Liquor  Store",F,A,"1010 Park Ave",,Muscatine,,IA,52761
20140203,4468,"CIRCLE K #6600 / MUSCATINE","Liquor  Store",F,A,"802 Cypress St",,Muscatine,,IA,52761
20140203,4469,"Sperry One Stop Shop LLC","Liquor  Store",F,I,"516 Hwy 141",,"Coon Rapids",,IA,50058
20140203,4470,"KUM and GO #211 / WATERLOO","Liquor  Store",F,A,"1976 Franklin St",,Waterloo,,IA,50703
20140203,4471,"KUM and GO #212 / WATERLOO","Liquor  Store",F,A,"117 E San Marnan Dr",,Waterloo,,IA,50702
20140203,4472,"Quick Shop Foods / Centerville","Liquor  Store",F,A,"1023 South Main",,Centerville,,IA,52544
20140203,4473,"Casey's General Store #92 / Panora","Liquor  Store",F,A,"113 Ne 3rd St",,Panora,,IA,50216
20140203,4474,"Bucky's Express #34 / Council Bluffs","Liquor  Store",F,A,"3501 Broadway St",,"Council Bluffs",,IA,51501
20140203,4475,"Bucky's Express #27 / Council Bluffs","Liquor  Store",F,A,"2713 S 24th St",,"Council Bluffs",,IA,51501
20140203,4476,"Bucky's Express #16 / Council Bluffs","Liquor  Store",F,A,"15 North 16th St",,"Council Bluffs",,IA,51501
20140203,4477,"Bucky's Express #17 / Council Bluffs","Liquor  Store",F,A,"1759 Madison Ave",,"Council Bluffs",,IA,51503
20140203,4478,"U S Gas","Liquor  Store",F,A,"3000 Sw 9th St",,"Des Moines",,IA,50315
20140203,4479,"Super Stop / SE 14 DM","Liquor  Store",F,I,"727 Se 14th St Se",,"Des Moines",,IA,50317
20140203,4480,"Circle K #6602 / Clinton","Liquor  Store",F,A,"1530 North 2nd St",,Clinton,,IA,52732
20140203,4481,"THE LIQUOR HOUSE","Liquor  Store",F,A,"425 Gilbert St",,"Iowa City",,IA,52240
20140203,4482,"Indy 66 West #929 / Indianola","Liquor  Store",F,A,"2001 West 2nd Ave",,Indianola,,IA,50125
20140203,4483,sauce,"Liquor  Store",F,I,"108 E College",,"Iowa City",,IA,52240
20140203,4484,"JEFF'S MARKET / WEST LIBERTY","Liquor  Store",F,A,"200 E 3rd",,"West Liberty",,IA,52776
20140203,4485,"DYNO'S 51 / SANBORN","Liquor  Store",F,A,"101 W 7th St",,Sanborn,,IA,51248
20140203,4486,"KUM and GO #608 / OKOBOJI","Liquor  Store",F,A,"1001 Sanborn Ave",,Okoboji,,IA,51355
20140203,4487,"Casey's General Store #2787 / Cedar","Liquor  Store",F,A,"1661 32nd St Ne",,"Cedar Rapids",,IA,52402
